status,content_class,sitemap,source_url,resolved_url,canonical_url,wordpress_id,last_modified,title,text_chars,headings,images,embeds,downloads,internal_links,external_links,warnings,error
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/who-do-you-really-work-for-pm-runthrough/,https://www.ccf.org.ph/message/who-do-you-really-work-for-pm-runthrough/,https://www.ccf.org.ph/message/who-do-you-really-work-for-pm-runthrough/,28758,2023-11-03T16:27:46+00:00,Who Do You Really Work For? - PM - Runthrough - Christ's Commission Fellowship,326,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/who-do-you-really-work-for-pm/,https://www.ccf.org.ph/message/who-do-you-really-work-for-pm/,https://www.ccf.org.ph/message/who-do-you-really-work-for-pm/,28030,2023-10-30T21:16:29+00:00,Who Do You Really Work For? - PM - Christ's Commission Fellowship,483,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/who-owns-your-body-am/,https://www.ccf.org.ph/message/who-owns-your-body-am/,https://www.ccf.org.ph/message/who-owns-your-body-am/,26987,2023-11-11T11:07:32+00:00,Who Owns Your Body? - AM - Christ's Commission Fellowship,453,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/who-owns-your-body-pm/,https://www.ccf.org.ph/message/who-owns-your-body-pm/,https://www.ccf.org.ph/message/who-owns-your-body-pm/,26993,2023-11-11T11:06:59+00:00,Who Owns Your Body? - PM - Christ's Commission Fellowship,400,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/win-over-fear-am-runthrough/,https://www.ccf.org.ph/message/win-over-fear-am-runthrough/,https://www.ccf.org.ph/message/win-over-fear-am-runthrough/,26393,2021-06-22T11:51:08+00:00,Win Over Fear - AM - Runthrough - Christ's Commission Fellowship,111,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/win-over-fear-am/,https://www.ccf.org.ph/message/win-over-fear-am/,https://www.ccf.org.ph/message/win-over-fear-am/,26292,2021-06-14T01:04:57+00:00,Win Over Fear AM - Christ's Commission Fellowship,84,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/win-over-fear-pm-runthrough/,https://www.ccf.org.ph/message/win-over-fear-pm-runthrough/,https://www.ccf.org.ph/message/win-over-fear-pm-runthrough/,26395,2021-06-22T11:52:20+00:00,Win Over Fear - PM - Runthrough - Christ's Commission Fellowship,111,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/win-over-fear-pm/,https://www.ccf.org.ph/message/win-over-fear-pm/,https://www.ccf.org.ph/message/win-over-fear-pm/,26293,2021-06-14T01:12:22+00:00,Win Over Fear PM - Christ's Commission Fellowship,83,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/winning-the-war-within-am-runthrough/,https://www.ccf.org.ph/message/winning-the-war-within-am-runthrough/,https://www.ccf.org.ph/message/winning-the-war-within-am-runthrough/,28797,2023-11-04T00:29:45+00:00,Winning the War Within - AM - Runthrough - Christ's Commission Fellowship,273,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/winning-the-war-within-am/,https://www.ccf.org.ph/message/winning-the-war-within-am/,https://www.ccf.org.ph/message/winning-the-war-within-am/,27954,2023-10-30T11:02:16+00:00,Winning The War Within - AM - Christ's Commission Fellowship,322,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/winning-the-war-within-pm-runthrough/,https://www.ccf.org.ph/message/winning-the-war-within-pm-runthrough/,https://www.ccf.org.ph/message/winning-the-war-within-pm-runthrough/,28796,2023-11-04T00:30:13+00:00,Winning the War Within - PM - Runthrough - Christ's Commission Fellowship,297,1,0,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/winning-the-war-within-pm/,https://www.ccf.org.ph/message/winning-the-war-within-pm/,https://www.ccf.org.ph/message/winning-the-war-within-pm/,27953,2023-10-30T11:02:31+00:00,Winning The War Within - PM - Christ's Commission Fellowship,168,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/wired-for-worship-am-runthrough/,https://www.ccf.org.ph/message/wired-for-worship-am-runthrough/,https://www.ccf.org.ph/message/wired-for-worship-am-runthrough/,28693,2023-11-03T15:30:32+00:00,Wired For Worship - AM - Runthrough - Christ's Commission Fellowship,393,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/wired-for-worship-am/,https://www.ccf.org.ph/message/wired-for-worship-am/,https://www.ccf.org.ph/message/wired-for-worship-am/,28249,2023-10-31T12:12:59+00:00,Wired For Worship - AM - Christ's Commission Fellowship,460,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/wired-for-worship-pm-runthrough/,https://www.ccf.org.ph/message/wired-for-worship-pm-runthrough/,https://www.ccf.org.ph/message/wired-for-worship-pm-runthrough/,28698,2023-11-03T15:31:19+00:00,Wired For Worship - PM - Runthrough - Christ's Commission Fellowship,364,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/wired-for-worship-pm/,https://www.ccf.org.ph/message/wired-for-worship-pm/,https://www.ccf.org.ph/message/wired-for-worship-pm/,28248,2023-10-31T12:13:18+00:00,Wired For Worship - PM - Christ's Commission Fellowship,371,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/wise-up-choose-gods-wisdom-am/,https://www.ccf.org.ph/message/wise-up-choose-gods-wisdom-am/,https://www.ccf.org.ph/message/wise-up-choose-gods-wisdom-am/,27078,2023-11-11T11:19:28+00:00,Wise Up! Choose God's Wisdom - AM - Christ's Commission Fellowship,260,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/wise-up-choose-gods-wisdom-pm/,https://www.ccf.org.ph/message/wise-up-choose-gods-wisdom-pm/,https://www.ccf.org.ph/message/wise-up-choose-gods-wisdom-pm/,27079,2023-11-11T11:19:03+00:00,Wise Up! Choose God's Wisdom - PM - Christ's Commission Fellowship,271,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/witness-while-you-work/,https://www.ccf.org.ph/message/witness-while-you-work/,https://www.ccf.org.ph/message/witness-while-you-work/,15365,2019-07-15T01:00:19+00:00,Witness While You Work - Christ's Commission Fellowship,457,1,0,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/witness-work-2/,https://www.ccf.org.ph/message/witness-work-2/,https://www.ccf.org.ph/message/witness-work-2/,15367,2019-07-15T01:00:05+00:00,Witness While You Work - Christ's Commission Fellowship,457,1,0,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-matters-am-runthrough/,https://www.ccf.org.ph/message/work-matters-am-runthrough/,https://www.ccf.org.ph/message/work-matters-am-runthrough/,28750,2023-11-03T16:24:30+00:00,Work Matters! - AM - Runthrough - Christ's Commission Fellowship,319,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-matters-am/,https://www.ccf.org.ph/message/work-matters-am/,https://www.ccf.org.ph/message/work-matters-am/,28037,2023-10-30T21:33:41+00:00,Work Matters - AM - Christ's Commission Fellowship,402,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-matters-pm-runthrough/,https://www.ccf.org.ph/message/work-matters-pm-runthrough/,https://www.ccf.org.ph/message/work-matters-pm-runthrough/,28751,2023-11-03T16:25:10+00:00,Work Matters! - PM - Runthrough - Christ's Commission Fellowship,323,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-matters-pm/,https://www.ccf.org.ph/message/work-matters-pm/,https://www.ccf.org.ph/message/work-matters-pm/,28038,2023-10-30T21:33:55+00:00,Work Matters - PM - Christ's Commission Fellowship,360,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-to-make-a-difference-am-runthrough/,https://www.ccf.org.ph/message/work-to-make-a-difference-am-runthrough/,https://www.ccf.org.ph/message/work-to-make-a-difference-am-runthrough/,28755,2023-11-03T16:25:51+00:00,Work To Make A Difference - AM - Runthrough - Christ's Commission Fellowship,329,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-to-make-a-difference-am/,https://www.ccf.org.ph/message/work-to-make-a-difference-am/,https://www.ccf.org.ph/message/work-to-make-a-difference-am/,28033,2023-10-30T21:26:36+00:00,Work To Make a Difference - AM - Christ's Commission Fellowship,324,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-to-make-a-difference-pm-runthrough/,https://www.ccf.org.ph/message/work-to-make-a-difference-pm-runthrough/,https://www.ccf.org.ph/message/work-to-make-a-difference-pm-runthrough/,28757,2023-11-03T16:26:26+00:00,Work To Make A Difference - PM - Runthrough - Christ's Commission Fellowship,372,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-to-make-a-difference-pm/,https://www.ccf.org.ph/message/work-to-make-a-difference-pm/,https://www.ccf.org.ph/message/work-to-make-a-difference-pm/,28034,2023-10-30T21:28:06+00:00,Work To Make a Difference - PM - Christ's Commission Fellowship,290,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-with-joy-am-runthrough/,https://www.ccf.org.ph/message/work-with-joy-am-runthrough/,https://www.ccf.org.ph/message/work-with-joy-am-runthrough/,28765,2023-11-03T16:32:38+00:00,Work With Joy - AM - Runthrough - Christ's Commission Fellowship,363,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-with-joy-am/,https://www.ccf.org.ph/message/work-with-joy-am/,https://www.ccf.org.ph/message/work-with-joy-am/,28017,2023-10-30T20:41:36+00:00,Work With Joy - AM - Christ's Commission Fellowship,253,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-with-joy-pm-runthrough/,https://www.ccf.org.ph/message/work-with-joy-pm-runthrough/,https://www.ccf.org.ph/message/work-with-joy-pm-runthrough/,28766,2023-11-03T16:33:25+00:00,Work With Joy - PM - Runthrough - Christ's Commission Fellowship,372,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/work-with-joy-pm/,https://www.ccf.org.ph/message/work-with-joy-pm/,https://www.ccf.org.ph/message/work-with-joy-pm/,28016,2023-10-30T20:41:52+00:00,Work With Joy - PM - Christ's Commission Fellowship,262,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-am-runthrough/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-am-runthrough/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-am-runthrough/,28702,2023-11-03T15:36:00+00:00,Worship Jesus And Be Transformed - AM - Runthrough - Christ's Commission Fellowship,368,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-am/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-am/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-am/,28244,2023-10-31T12:09:35+00:00,Worship Jesus and Be Transformed - AM - Christ's Commission Fellowship,374,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-pm-runthrough/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-pm-runthrough/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-pm-runthrough/,28700,2023-11-03T15:36:53+00:00,Worship Jesus And Be Transformed - PM - Runthrough - Christ's Commission Fellowship,405,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-pm/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-pm/,https://www.ccf.org.ph/message/worship-jesus-and-be-transformed-pm/,28243,2023-10-31T12:09:44+00:00,Worship Jesus and Be Transformed - PM - Christ's Commission Fellowship,398,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-sets-you-free-am-runthrough/,https://www.ccf.org.ph/message/worship-sets-you-free-am-runthrough/,https://www.ccf.org.ph/message/worship-sets-you-free-am-runthrough/,33425,2024-05-09T02:04:37+00:00,Worship Sets You Free! - AM - Runthrough - Christ's Commission Fellowship,394,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-sets-you-free-am/,https://www.ccf.org.ph/message/worship-sets-you-free-am/,https://www.ccf.org.ph/message/worship-sets-you-free-am/,33391,2024-05-05T12:48:10+00:00,Worship Sets You Free! - AM - Christ's Commission Fellowship,299,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-sets-you-free-pm-runthrough/,https://www.ccf.org.ph/message/worship-sets-you-free-pm-runthrough/,https://www.ccf.org.ph/message/worship-sets-you-free-pm-runthrough/,33426,2024-05-09T02:05:28+00:00,Worship Sets You Free! - PM - Runthrough - Christ's Commission Fellowship,470,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/worship-sets-you-free-pm/,https://www.ccf.org.ph/message/worship-sets-you-free-pm/,https://www.ccf.org.ph/message/worship-sets-you-free-pm/,33392,2024-05-05T12:49:05+00:00,Worship Sets You Free! - PM - Christ's Commission Fellowship,317,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-am/,https://www.ccf.org.ph/message/yahweh-am/,https://www.ccf.org.ph/message/yahweh-am/,23851,2021-04-20T07:51:14+00:00,Yahweh - AM - Christ's Commission Fellowship,91,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-nissi-am/,https://www.ccf.org.ph/message/yahweh-nissi-am/,https://www.ccf.org.ph/message/yahweh-nissi-am/,24011,2021-04-20T07:37:10+00:00,Yahweh Nissi - AM - Christ's Commission Fellowship,97,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-nissi-pm/,https://www.ccf.org.ph/message/yahweh-nissi-pm/,https://www.ccf.org.ph/message/yahweh-nissi-pm/,24013,2021-04-20T07:38:06+00:00,Yahweh Nissi - PM - Christ's Commission Fellowship,97,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-pm/,https://www.ccf.org.ph/message/yahweh-pm/,https://www.ccf.org.ph/message/yahweh-pm/,23854,2021-04-20T07:52:01+00:00,Yahweh - PM - Christ's Commission Fellowship,91,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-rapha-am/,https://www.ccf.org.ph/message/yahweh-rapha-am/,https://www.ccf.org.ph/message/yahweh-rapha-am/,24413,2021-04-20T05:41:26+00:00,Yahweh Rapha - AM - Christ's Commission Fellowship,96,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-rapha-pm/,https://www.ccf.org.ph/message/yahweh-rapha-pm/,https://www.ccf.org.ph/message/yahweh-rapha-pm/,24414,2021-04-20T05:41:57+00:00,Yahweh Rapha - PM - Christ's Commission Fellowship,97,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-shalom-am/,https://www.ccf.org.ph/message/yahweh-shalom-am/,https://www.ccf.org.ph/message/yahweh-shalom-am/,24171,2021-04-20T07:31:30+00:00,Yahweh Shalom - AM - Christ's Commission Fellowship,98,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-shalom-pm/,https://www.ccf.org.ph/message/yahweh-shalom-pm/,https://www.ccf.org.ph/message/yahweh-shalom-pm/,24172,2021-04-20T09:09:09+00:00,Yahweh Shalom - PM - Christ's Commission Fellowship,97,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-tsuri-am/,https://www.ccf.org.ph/message/yahweh-tsuri-am/,https://www.ccf.org.ph/message/yahweh-tsuri-am/,24314,2021-04-20T05:42:35+00:00,Yahweh Tsuri - AM - Christ's Commission Fellowship,97,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-tsuri-pm/,https://www.ccf.org.ph/message/yahweh-tsuri-pm/,https://www.ccf.org.ph/message/yahweh-tsuri-pm/,24315,2021-04-20T05:43:08+00:00,Yahweh Tsuri - PM - Christ's Commission Fellowship,97,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-yireh-am/,https://www.ccf.org.ph/message/yahweh-yireh-am/,https://www.ccf.org.ph/message/yahweh-yireh-am/,24091,2021-04-20T07:32:29+00:00,Yahweh Yireh - AM - Christ's Commission Fellowship,96,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/yahweh-yireh-pm/,https://www.ccf.org.ph/message/yahweh-yireh-pm/,https://www.ccf.org.ph/message/yahweh-yireh-pm/,24094,2021-04-20T07:33:40+00:00,Yahweh Yireh - PM - Christ's Commission Fellowship,97,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/you-got-talent-am/,https://www.ccf.org.ph/message/you-got-talent-am/,https://www.ccf.org.ph/message/you-got-talent-am/,25373,2021-03-30T03:10:09+00:00,You Got Talent! Serve with your Gifts - AM - Christ's Commission Fellowship,122,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/you-got-talent-pm/,https://www.ccf.org.ph/message/you-got-talent-pm/,https://www.ccf.org.ph/message/you-got-talent-pm/,25374,2021-03-30T03:12:21+00:00,You Got Talent! Serve with your Gifts - PM - Christ's Commission Fellowship,122,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/you-were-born-for-this/,https://www.ccf.org.ph/message/you-were-born-for-this/,https://www.ccf.org.ph/message/you-were-born-for-this/,16427,2020-02-03T08:31:23+00:00,You Were Born For This - Christ's Commission Fellowship,102,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/your-time-is-now-am/,https://www.ccf.org.ph/message/your-time-is-now-am/,https://www.ccf.org.ph/message/your-time-is-now-am/,27208,2023-10-28T17:20:37+00:00,Your Time Is Now! - AM - Christ's Commission Fellowship,338,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/your-time-is-now-pm/,https://www.ccf.org.ph/message/your-time-is-now-pm/,https://www.ccf.org.ph/message/your-time-is-now-pm/,27209,2023-10-28T17:21:30+00:00,Your Time Is Now! - PM - Christ's Commission Fellowship,334,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/2025-will-i-be-useful-or-useless-to-god-am/,https://www.ccf.org.ph/message/2025-will-i-be-useful-or-useless-to-god-am/,https://www.ccf.org.ph/message/2025-will-i-be-useful-or-useless-to-god-am/,36363,2024-12-30T12:35:38+00:00,2025: Will I Be Useful or Useless to God - AM - Christ's Commission Fellowship,316,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/2025-will-i-be-useful-or-useless-to-god-pm/,https://www.ccf.org.ph/message/2025-will-i-be-useful-or-useless-to-god-pm/,https://www.ccf.org.ph/message/2025-will-i-be-useful-or-useless-to-god-pm/,36365,2024-12-30T12:35:12+00:00,2025: Will I Be Useful or Useless to God - PM - Christ's Commission Fellowship,364,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/38021-2/,https://www.ccf.org.ph/message/38021-2/,https://www.ccf.org.ph/message/38021-2/,38021,2025-07-16T04:24:23+00:00,Going For The Greatest Purpose - Christ's Commission Fellowship,272,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/5-powerful-truths-that-take-place-when-we-worship-pm-runthrough/,https://www.ccf.org.ph/message/5-powerful-truths-that-take-place-when-we-worship-pm-runthrough/,https://www.ccf.org.ph/message/5-powerful-truths-that-take-place-when-we-worship-pm-runthrough/,37695,2026-08-13T08:13:03+00:00,5 Powerful Truths That Take Place When We Worship - PM - Runthrough - Christ's Commission Fellowship,307,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/all-in-for-gods-mission-am-runthrough/,https://www.ccf.org.ph/message/all-in-for-gods-mission-am-runthrough/,https://www.ccf.org.ph/message/all-in-for-gods-mission-am-runthrough/,38120,2026-08-13T07:43:48+00:00,All In For God's Mission - AM - Runthrough - Christ's Commission Fellowship,338,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/all-in-for-gods-mission-am/,https://www.ccf.org.ph/message/all-in-for-gods-mission-am/,https://www.ccf.org.ph/message/all-in-for-gods-mission-am/,38095,2025-07-26T09:37:25+00:00,All In For God's Mission - AM - Christ's Commission Fellowship,371,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/all-in-for-gods-mission-pm-runthrough/,https://www.ccf.org.ph/message/all-in-for-gods-mission-pm-runthrough/,https://www.ccf.org.ph/message/all-in-for-gods-mission-pm-runthrough/,38121,2026-08-13T07:43:52+00:00,All In For God's Mission - PM - Runthrough - Christ's Commission Fellowship,336,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/all-in-for-gods-mission-pm/,https://www.ccf.org.ph/message/all-in-for-gods-mission-pm/,https://www.ccf.org.ph/message/all-in-for-gods-mission-pm/,38096,2025-07-26T09:37:51+00:00,All In For God's Mission - PM - Christ's Commission Fellowship,366,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-am-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-am-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-am-runthrough/,36629,2026-08-13T09:43:18+00:00,Are You For Real? The Legit Christian - AM - Runthrough - Christ's Commission Fellowship,459,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-am/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-am/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-am/,36601,2026-08-13T09:43:13+00:00,Are You For Real? The Legit Christian - AM - Christ's Commission Fellowship,383,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-pm-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-pm-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-pm-runthrough/,36632,2026-08-13T09:43:23+00:00,Are You For Real? The Legit Christian - PM - Runthrough - Christ's Commission Fellowship,464,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-pm/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-pm/,https://www.ccf.org.ph/message/are-you-for-real-the-legit-christian-pm/,36602,2026-08-13T09:43:16+00:00,Are You For Real? The Legit Christian - PM - Christ's Commission Fellowship,403,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-am-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-am-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-am-runthrough/,36580,2026-08-13T09:44:55+00:00,Are You For Real? The Test Of True Salvation - AM - Runthrough - Christ's Commission Fellowship,417,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-am/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-am/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-am/,36559,2026-08-13T09:44:50+00:00,Are You For Real? The Test Of True Salvation - AM - Christ's Commission Fellowship,311,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-pm-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-pm-runthrough/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-pm-runthrough/,36581,2026-08-13T09:45:03+00:00,Are You For Real? The Test Of True Salvation - PM - Runthrough - Christ's Commission Fellowship,429,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-pm/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-pm/,https://www.ccf.org.ph/message/are-you-for-real-the-test-of-true-salvation-pm/,36562,2026-08-13T09:44:54+00:00,Are You For Real? The Test Of True Salvation - PM - Christ's Commission Fellowship,320,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/be-a-child-am-runthrough/,https://www.ccf.org.ph/message/be-a-child-am-runthrough/,https://www.ccf.org.ph/message/be-a-child-am-runthrough/,38964,2026-08-13T06:36:30+00:00,Be A Child - AM - Runthrough - Christ's Commission Fellowship,495,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/be-a-child-am/,https://www.ccf.org.ph/message/be-a-child-am/,https://www.ccf.org.ph/message/be-a-child-am/,38944,2025-11-02T12:01:54+00:00,Be A Child - AM - Christ's Commission Fellowship,418,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/be-a-child-pm-runthrough/,https://www.ccf.org.ph/message/be-a-child-pm-runthrough/,https://www.ccf.org.ph/message/be-a-child-pm-runthrough/,38965,2026-08-13T06:36:32+00:00,Be A Child - PM - Runthrough - Christ's Commission Fellowship,595,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/be-a-child-pm/,https://www.ccf.org.ph/message/be-a-child-pm/,https://www.ccf.org.ph/message/be-a-child-pm/,38962,2026-08-13T06:36:27+00:00,Be A Child - PM - Christ's Commission Fellowship,391,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-am-runthrough/,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-am-runthrough/,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-am-runthrough/,35959,2024-11-29T10:12:20+00:00,Be Faithful There’s Hope For Tomorrow - AM - Runthrough - Christ's Commission Fellowship,528,1,1,1,0,2,2,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-am/,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-am/,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-am/,35937,2024-11-30T04:02:23+00:00,Be Faithful There's Hope For Tomorrow - AM - Christ's Commission Fellowship,348,1,1,1,0,2,0,,
200,sermon,sermon-sitemap2,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-pm-runthrough/,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-pm-runthrough/,https://www.ccf.org.ph/message/be-faithful-theres-hope-for-tomorrow-pm-runthrough/,35960,2024-11-29T10:12:23+00:00,Be Faithful There’s Hope For Tomorrow - PM - Runthrough - Christ's Commission Fellowship,549,1,1,1,0,2,2,,
